student_id,country,development_level,poverty_rate_percent,internet_infrastructure_index,average_internet_speed_mbps,age,gender,urban_rural,family_income_level,device_access,internet_access_hours,education_level,field_of_study,academic_motivation,online_learning_hours,social_media_hours,sessions_per_day,average_session_length_minutes,late_night_usage,education_content_hours,short_video_hours,entertainment_content_hours,news_content_hours,likes_given_per_day,comments_written_per_day,posts_created_per_week,late_night_score,brain_rot_index,brain_rot_level,attention_span_minutes,study_hours_per_week,class_attendance_rate,productivity_score,sleep_hours,stress_level,anxiety_score,depression_score,ads_viewed_per_day,ads_clicked_per_week,impulse_purchase_score,digital_spending_per_month,cyberbullying_exposure,adult_content_exposure,digital_addiction_score,wellbeing_index,academic_risk_score,financial_risk_score
4840,Vietnam,Developing,30.7,66.87,45.63,21,Female,Rural,Middle,Both,6.157,Graduate,Business,7.157,8.691,4.536,11.263,46.576,3,1.261,1.974,1.302,1.124,56.62,3.882,8.059,2,23.587,1,49.793,27.816,100.0,6.238,6.222,6.482,5.011,5.8,131.923,14.479,5.692,69.225,0,0,21.756,49.729,0.0,49.544
4841,India,Developing,21.08,49.23,68.22,22,Male,Urban,Low,Smartphone,5.903,Graduate,Law,4.976,6.046,3.799,11.971,40.235,1,1.002,2.217,0.579,0.961,58.003,10.553,5.982,0,18.84,1,53.042,22.984,97.033,8.649,6.629,4.661,6.742,3.095,112.748,16.378,5.383,30.198,0,0,12.647,62.177,0.0,46.834
4842,South Korea,Developed,5.58,76.77,149.77,22,Male,Urban,Middle,Laptop,3.544,Graduate,Business,6.874,7.308,2.537,7.663,34.304,1,0.601,1.234,0.702,0.533,37.176,4.807,3.258,0,17.302,1,58.649,29.054,95.403,10.0,6.756,2.185,4.005,1.0,76.314,6.693,5.025,66.872,0,0,12.508,71.762,0.0,38.615
4843,Switzerland,Developed,13.32,91.57,238.05,18,Female,Urban,Middle,Smartphone,10.135,Diploma,Arts,7.677,10.591,7.533,21.581,85.304,4,0.613,3.267,3.654,0.432,170.835,16.279,3.971,3,44.031,2,49.86,26.627,92.338,7.231,4.0,7.906,8.401,8.119,211.757,27.03,9.403,104.119,0,1,30.678,40.005,0.0,73.568
4844,France,Developed,6.56,86.96,234.29,24,Female,Rural,Low,Smartphone,6.269,Graduate,STEM,7.276,8.284,4.393,12.384,47.925,3,1.361,2.408,0.624,1.121,88.321,8.525,7.256,2,25.565,1,53.916,26.541,84.037,5.899,4.872,6.045,6.202,8.923,133.549,18.472,5.301,39.287,0,1,20.128,39.426,0.0,47.583
4845,Vietnam,Developing,30.7,66.87,45.63,20,Female,Rural,Low,Smartphone,5.334,Diploma,Medicine,4.277,4.96,4.048,12.341,46.521,2,0.35,1.425,2.273,0.329,109.57,7.86,5.336,1,29.321,1,48.272,16.103,92.848,6.327,5.26,6.748,8.072,8.585,106.31,16.128,6.684,43.741,0,0,17.474,46.078,0.0,67.112
4846,Morocco,Underdeveloped,51.4,20.76,6.03,18,Male,Rural,Middle,Both,5.432,School,NA,7.604,8.557,4.134,14.026,42.228,2,0.249,1.588,2.297,0.358,116.618,12.192,5.124,1,13.451,1,58.034,32.168,98.536,10.0,5.575,4.414,3.835,4.645,117.799,13.193,4.05,34.85,0,0,15.559,62.207,0.0,18.979
4847,UK,Developed,12.32,93.79,133.44,16,Male,Urban,High,Smartphone,7.128,School,NA,3.507,7.162,7.223,20.512,76.611,3,0.382,2.577,4.265,0.218,121.169,21.585,10.154,2,24.148,1,44.405,19.514,75.579,7.456,4.0,6.372,5.741,6.071,186.677,22.35,6.805,116.201,0,1,28.094,41.248,0.0,36.177
4848,South Korea,Developed,5.58,76.77,149.77,23,Male,Urban,Low,Smartphone,5.177,Graduate,Arts,7.57,6.982,3.054,9.153,34.105,2,0.703,1.343,1.008,0.614,71.149,4.66,2.302,1,21.598,1,59.951,29.135,88.332,10.0,6.315,5.605,6.354,5.516,95.156,12.781,5.687,43.56,1,0,14.601,40.944,0.0,55.333
4849,Morocco,Underdeveloped,51.4,20.76,6.03,17,Male,Rural,Low,Smartphone,3.26,School,NA,2.623,4.549,3.231,10.188,45.133,3,0.196,1.75,1.285,0.437,78.573,10.576,4.095,2,26.886,1,42.469,14.373,82.056,8.103,5.844,4.438,5.068,5.225,104.254,16.657,6.676,37.201,0,0,16.467,54.091,0.0,47.62
4850,Nigeria,Underdeveloped,55.53,46.62,12.27,20,Other,Rural,Middle,Laptop,3.878,Graduate,Business,4.709,5.961,2.464,8.077,25.862,2,0.595,1.103,0.766,0.524,45.007,3.269,1.754,1,9.42,1,58.664,22.193,96.812,10.0,7.273,3.927,5.478,2.849,63.896,7.968,4.149,69.077,0,0,6.073,69.485,0.0,40.092
4851,USA,Developed,8.75,94.39,85.34,22,Male,Urban,High,Laptop,6.016,Graduate,STEM,6.547,7.295,3.357,8.679,42.391,1,0.721,1.681,0.955,0.66,76.964,7.419,3.317,0,7.796,1,60.0,27.823,96.588,10.0,6.521,3.082,2.661,2.932,110.866,15.181,6.364,92.101,1,1,10.411,70.273,0.0,29.613
4852,Morocco,Underdeveloped,51.4,20.76,6.03,19,Female,Urban,Middle,Both,4.289,School,NA,4.586,5.115,4.345,14.456,50.788,3,0.461,2.524,1.36,0.567,118.369,3.315,5.552,2,28.667,1,48.198,19.133,85.437,8.114,5.308,4.146,3.332,6.44,117.335,15.813,6.289,54.479,0,0,19.097,59.125,0.0,49.87
4853,India,Developing,21.08,49.23,68.22,17,Male,Urban,High,Smartphone,4.361,Diploma,Business,4.362,4.742,3.13,9.304,36.528,2,0.179,1.553,1.398,0.237,84.538,10.339,4.641,1,14.973,1,52.03,21.497,96.667,9.729,6.422,4.766,4.078,6.12,94.087,9.119,4.72,80.909,0,0,15.364,47.785,0.0,26.806
4854,Nepal,Underdeveloped,36.03,42.82,14.94,22,Male,Rural,High,Smartphone,3.726,Diploma,Social Sciences,4.153,3.961,3.382,11.114,33.598,2,0.286,1.204,1.893,0.433,90.098,9.433,4.664,1,7.249,1,57.773,22.0,92.326,8.589,5.645,3.902,3.264,6.533,103.518,10.304,5.722,122.612,0,0,12.775,58.676,0.0,39.108
4855,Philippines,Developing,24.12,66.21,33.68,21,Female,Rural,Low,Shared Device,3.023,Dropout,NA,2.423,3.459,4.085,11.497,51.032,2,0.542,2.227,1.317,0.655,102.159,7.021,4.101,1,17.817,1,42.556,12.102,81.518,6.62,5.524,4.561,5.128,6.663,109.548,12.54,3.751,25.527,1,0,15.751,59.636,4.51,43.264
4856,UK,Developed,12.32,93.79,133.44,24,Male,Rural,Middle,Both,4.185,Graduate,Law,6.77,8.387,2.283,7.301,25.178,2,0.544,0.917,0.821,0.46,51.434,6.318,3.189,1,9.525,1,56.523,25.552,88.358,10.0,6.294,3.051,2.798,3.891,66.142,8.521,2.657,26.58,0,0,11.599,64.241,0.0,19.594
4857,New Zealand,Developed,6.82,80.62,187.68,19,Female,Rural,High,Both,3.449,School,NA,5.269,5.815,3.975,11.06,40.782,2,0.52,1.67,1.786,0.555,67.662,9.036,5.085,1,21.912,1,57.919,24.588,93.109,7.917,4.224,6.107,7.142,7.889,105.872,10.279,5.591,115.014,0,0,20.884,45.146,0.0,43.765
4858,Poland,Developing,26.85,55.75,20.42,21,Female,Urban,Low,Shared Device,4.858,Graduate,STEM,6.263,6.858,1.794,4.772,19.989,3,0.374,1.013,0.407,0.677,40.437,2.587,1.083,2,20.883,1,57.497,23.598,92.065,9.741,6.169,4.91,3.182,2.31,55.481,7.699,3.49,21.747,0,0,10.469,64.429,0.0,29.574
4859,Nepal,Underdeveloped,36.03,42.82,14.94,15,Male,Urban,Low,Shared Device,3.306,School,NA,2.454,1.879,3.04,9.063,39.583,2,0.442,1.185,1.412,0.28,79.416,3.03,5.257,1,17.45,1,49.783,15.485,86.168,10.0,5.754,3.082,4.017,1.439,94.134,13.103,5.083,26.7,0,0,13.181,65.659,0.0,29.764
4860,Saudi Arabia,Developing,18.41,63.7,33.33,25,Male,Urban,Low,Smartphone,2.561,Postgraduate,STEM,8.026,8.075,2.668,7.602,28.374,2,0.683,1.313,0.672,0.422,44.687,1.899,2.109,1,8.492,1,60.0,27.843,92.832,10.0,5.577,6.399,8.08,4.2,81.113,10.34,3.199,25.988,1,1,9.725,65.205,0.0,29.049
4861,Vietnam,Developing,30.7,66.87,45.63,16,Female,Rural,Low,Smartphone,3.497,School,NA,7.291,6.481,3.803,10.956,50.171,1,0.288,1.238,2.277,0.383,54.226,6.193,5.995,0,8.251,1,60.0,29.62,97.912,9.298,5.718,4.909,6.507,5.162,106.743,14.821,5.824,53.492,1,0,10.768,42.004,0.0,54.846
4862,China,Developing,18.67,61.28,72.29,25,Female,Urban,High,Shared Device,5.095,Graduate,Medicine,5.969,5.639,3.029,10.1,46.743,3,0.468,1.536,1.024,0.359,87.51,4.531,3.19,2,14.965,1,60.0,25.262,92.415,9.087,5.729,2.997,4.672,3.753,81.669,8.593,4.052,72.094,0,0,13.538,60.023,0.0,31.049
4863,Philippines,Developing,24.12,66.21,33.68,23,Male,Rural,Middle,Both,3.47,Graduate,Law,6.912,7.06,1.496,5.538,22.097,1,0.287,0.702,0.507,0.472,53.316,5.344,2.222,0,4.215,1,59.643,28.914,85.21,10.0,8.523,2.277,3.031,3.335,44.09,7.453,2.102,48.691,0,1,3.007,67.862,0.0,24.08
4864,Chile,Developing,25.28,47.22,71.64,16,Male,Urban,Low,Shared Device,2.464,School,NA,3.559,2.825,0.25,3.417,11.033,1,0.047,0.134,0.069,0.25,30.766,2.664,0.409,0,0.0,0,59.157,16.277,87.86,9.594,7.542,2.556,2.135,1.627,19.592,6.964,2.546,43.188,0,0,4.054,74.212,0.0,35.228
4865,Sweden,Developed,11.01,75.9,118.9,16,Male,Urban,Low,Smartphone,7.703,School,NA,3.796,4.516,2.731,6.709,35.277,2,0.388,0.96,1.383,0.462,47.775,2.626,4.158,1,25.625,1,45.365,14.268,86.728,8.732,7.179,4.398,5.28,3.782,84.869,7.852,4.658,27.215,0,0,14.17,59.158,0.0,43.404
4866,USA,Developed,8.75,94.39,85.34,24,Male,Urban,Low,Smartphone,7.832,Postgraduate,Medicine,8.624,8.553,3.225,10.874,32.12,2,0.845,1.465,0.916,0.761,80.246,11.545,5.856,1,11.273,1,60.0,28.513,96.735,10.0,5.865,5.691,6.165,6.063,94.652,13.1,6.326,43.378,1,0,8.303,51.232,0.0,60.626
4867,Poland,Developing,26.85,55.75,20.42,24,Male,Rural,High,Smartphone,3.528,Dropout,NA,3.865,4.218,3.898,10.751,40.202,2,0.472,1.312,2.114,0.41,95.686,9.025,5.927,1,18.022,1,50.833,17.358,93.221,9.118,5.583,5.022,5.459,6.793,112.813,13.273,5.112,95.569,0,0,16.005,52.905,0.0,31.512
4868,Thailand,Developing,17.79,50.96,73.77,18,Female,Urban,High,Smartphone,4.587,School,NA,5.355,7.444,3.763,10.854,38.401,2,0.349,1.208,2.207,0.664,97.805,11.652,3.972,1,11.245,1,54.03,26.119,95.403,10.0,6.154,5.642,5.395,2.043,107.149,14.309,4.661,79.294,0,1,16.364,65.315,0.0,23.43
4869,China,Developing,18.67,61.28,72.29,24,Female,Urban,Low,Smartphone,2.388,Graduate,Law,5.687,4.971,1.207,3.494,16.735,1,0.34,0.686,0.181,0.631,19.68,2.992,1.616,0,3.355,1,60.0,24.23,89.424,10.0,7.379,1.415,2.991,1.0,33.542,2.155,1.0,17.42,0,0,3.233,79.808,0.0,14.383
4870,Ethiopia,Underdeveloped,38.66,23.59,24.25,17,Female,Urban,Low,Smartphone,3.459,School,NA,6.132,7.383,2.785,9.103,30.857,3,0.449,1.545,0.791,0.311,77.164,9.722,3.077,2,26.107,1,51.757,26.352,91.274,9.166,6.264,4.463,2.85,6.676,81.884,7.722,5.541,21.441,0,0,16.575,52.572,0.0,37.992
4871,Sri Lanka,Underdeveloped,62.28,36.84,11.02,21,Male,Urban,Middle,Smartphone,4.672,Graduate,Arts,7.83,7.66,3.279,8.448,32.945,1,1.046,1.617,0.617,0.787,78.861,5.104,3.283,0,16.516,1,54.12,27.035,98.181,10.0,6.302,6.072,7.139,7.427,86.205,13.08,4.862,39.793,0,0,9.916,45.797,0.0,23.989
4872,Ethiopia,Underdeveloped,38.66,23.59,24.25,22,Female,Urban,High,Smartphone,2.236,Diploma,Medicine,4.708,5.059,1.743,5.401,17.579,1,0.213,0.928,0.602,0.43,31.501,3.44,2.41,0,5.159,1,60.0,24.275,84.901,10.0,8.851,2.056,2.691,3.562,51.278,9.22,3.527,48.894,0,0,2.972,69.638,0.0,15.803
4873,South Korea,Developed,5.58,76.77,149.77,24,Male,Urban,High,Both,4.678,Graduate,Medicine,3.716,3.945,3.33,8.332,41.141,2,1.082,1.298,0.95,0.813,66.331,6.027,2.784,1,12.921,1,52.429,19.723,82.343,9.275,5.295,4.077,5.148,6.161,106.847,12.857,6.663,122.659,0,0,9.818,55.224,0.0,46.103
4874,Singapore,Developed,7.12,82.14,217.38,23,Female,Urban,Middle,Smartphone,6.578,Diploma,STEM,6.437,6.994,6.89,18.723,74.066,2,1.352,2.68,2.859,0.893,130.021,19.462,7.447,1,37.05,2,48.829,23.531,90.061,6.639,4.0,7.637,6.165,7.567,182.958,19.783,8.694,101.152,0,0,26.12,30.835,0.225,58.234
4875,Poland,Developing,26.85,55.75,20.42,24,Male,Urban,Low,Smartphone,4.031,Diploma,Business,5.669,8.129,2.353,6.315,26.029,1,0.237,0.74,1.375,0.375,53.003,7.483,1.657,0,2.092,1,60.0,29.118,97.4,9.758,7.696,3.231,4.758,1.738,80.751,8.595,4.225,34.385,0,0,4.471,63.432,0.0,35.833
4876,Mexico,Developing,23.64,47.24,73.55,15,Female,Rural,Low,Shared Device,4.656,School,NA,6.537,7.271,2.488,10.824,23.284,1,0.261,1.041,1.185,0.241,105.34,9.085,2.523,0,11.679,1,60.0,24.312,90.017,9.222,7.829,3.231,4.584,6.13,74.168,8.01,3.918,23.391,0,0,9.699,64.156,0.0,37.248
4877,Mexico,Developing,23.64,47.24,73.55,16,Male,Urban,Middle,Smartphone,4.786,School,NA,5.005,5.188,3.053,9.105,36.809,2,0.384,1.106,1.563,0.436,41.894,5.174,2.832,1,9.14,1,60.0,25.885,85.393,10.0,5.825,4.647,3.495,5.256,95.36,13.549,6.884,59.009,0,1,10.576,53.565,0.0,46.962
4878,Canada,Developed,14.51,90.5,188.19,18,Male,Urban,High,Both,7.51,School,NA,3.577,5.71,3.708,9.362,46.197,2,0.613,1.279,1.815,0.473,51.988,4.918,4.343,1,21.226,1,47.649,16.731,93.268,9.407,5.95,6.213,5.146,8.57,100.414,12.972,4.31,74.597,0,0,11.877,41.295,0.0,27.938
4879,Ethiopia,Underdeveloped,38.66,23.59,24.25,21,Male,Rural,Middle,Smartphone,2.04,Diploma,Social Sciences,7.688,7.522,1.815,7.367,20.251,3,0.118,0.678,1.019,0.546,47.663,2.137,2.827,2,19.297,1,60.0,28.239,97.369,10.0,6.807,2.727,2.845,1.386,68.823,10.32,3.487,46.892,0,0,11.686,70.394,0.0,26.85
4880,Cambodia,Underdeveloped,42.76,43.13,10.7,20,Female,Rural,Low,Smartphone,4.161,Graduate,Social Sciences,6.969,6.761,2.945,7.667,26.308,1,0.611,0.934,1.399,0.563,37.548,1.819,5.305,0,6.474,1,60.0,24.043,87.468,10.0,7.275,3.161,4.344,4.752,78.229,13.441,3.695,21.41,0,0,7.639,65.927,0.0,30.995
4881,New Zealand,Developed,6.82,80.62,187.68,22,Male,Urban,Middle,Smartphone,7.948,Graduate,STEM,7.079,8.494,3.46,12.164,43.004,1,0.61,1.645,1.205,0.347,108.515,8.413,3.998,0,13.755,1,60.0,27.132,100.0,9.111,6.051,2.371,2.612,1.201,93.61,7.936,5.342,87.864,0,0,11.325,75.228,0.0,40.34
4882,UK,Developed,12.32,93.79,133.44,23,Male,Urban,Middle,Both,5.002,Graduate,Arts,6.054,5.641,3.708,11.01,42.747,2,1.209,1.129,1.371,0.705,63.67,9.072,2.264,1,19.528,1,55.58,23.589,90.148,8.912,5.925,4.976,6.121,7.867,109.248,16.747,7.445,91.731,0,0,15.161,52.42,0.0,50.336
4883,Denmark,Developed,5.21,82.77,129.26,15,Female,Urban,Low,Smartphone,6.495,School,NA,6.198,7.854,2.615,7.971,33.369,1,0.344,1.37,0.901,0.427,50.479,9.237,5.194,0,12.163,1,58.123,27.404,85.011,10.0,7.762,3.668,5.02,4.48,74.276,7.62,3.998,27.127,0,1,7.632,63.696,0.0,43.444
4884,Laos,Underdeveloped,54.88,34.81,5.74,16,Female,Rural,Low,Smartphone,3.258,School,NA,5.671,6.36,2.718,8.178,33.121,3,0.213,0.882,1.623,0.348,71.342,5.867,3.742,2,16.3,1,60.0,23.268,94.886,8.658,6.905,3.942,4.984,4.326,78.538,9.854,5.859,44.789,0,0,13.505,71.84,0.0,58.04
4885,Romania,Developing,15.93,48.48,50.64,20,Female,Rural,Low,Smartphone,4.401,Diploma,Law,5.634,7.402,2.585,6.517,36.607,1,0.491,1.159,0.935,0.255,52.642,5.129,4.073,0,3.382,1,56.23,25.419,92.121,9.978,6.726,3.251,2.893,5.469,72.787,13.01,6.41,47.665,0,0,5.08,64.745,0.0,54.289
4886,Kenya,Underdeveloped,48.2,34.17,24.44,18,Female,Urban,Low,Shared Device,6.013,School,NA,5.953,6.235,3.368,10.615,39.209,3,0.169,1.512,1.687,0.137,51.938,7.018,5.743,2,18.637,1,51.525,24.005,92.644,8.391,5.917,4.07,3.575,4.415,90.975,11.95,5.434,41.682,0,0,14.25,54.589,0.0,45.201
4887,Brazil,Developing,25.5,69.07,31.19,25,Male,Rural,Middle,Smartphone,6.163,Diploma,Medicine,4.335,6.15,4.187,12.336,44.855,3,0.556,2.196,1.436,0.576,50.097,2.899,3.174,2,28.025,1,41.362,25.191,85.513,5.07,6.213,4.842,4.367,6.951,118.656,20.196,6.935,70.966,0,0,18.673,54.994,0.0,50.851
4888,Peru,Underdeveloped,50.6,32.83,15.05,23,Male,Rural,Middle,Smartphone,3.002,Dropout,NA,8.525,9.026,1.645,5.825,19.254,2,0.082,0.756,0.806,0.116,33.581,3.879,2.008,1,6.132,1,60.0,33.336,100.0,10.0,6.219,5.251,6.858,5.035,64.45,10.029,4.465,51.516,0,0,9.613,50.981,0.0,24.926
4889,Canada,Developed,14.51,90.5,188.19,24,Male,Urban,Low,Smartphone,6.816,Dropout,NA,6.018,8.057,4.469,13.561,52.435,4,0.678,1.734,2.056,0.472,102.1,11.749,4.363,3,36.743,2,49.13,21.045,89.779,7.234,6.438,5.756,6.166,8.479,115.027,15.381,5.841,42.974,0,0,22.455,53.488,0.0,49.627
4890,Saudi Arabia,Developing,18.41,63.7,33.33,22,Male,Rural,Low,Shared Device,4.344,Postgraduate,Social Sciences,9.51,9.096,2.206,5.913,25.892,1,1.0,1.078,0.127,0.988,55.272,5.663,3.07,0,9.338,1,60.0,34.662,100.0,9.443,5.703,4.72,4.537,4.449,75.899,6.434,3.821,25.298,0,0,7.048,54.005,0.0,24.823
4891,Australia,Developed,13.66,78.92,208.44,19,Female,Urban,High,Both,7.16,Diploma,Law,6.745,9.199,3.472,10.276,36.096,2,0.475,1.368,1.63,0.258,62.428,11.595,6.738,1,15.963,1,59.456,27.302,93.897,10.0,6.033,4.833,4.723,5.926,104.708,14.091,5.008,80.155,0,0,15.016,65.418,0.0,27.537
4892,Thailand,Developing,17.79,50.96,73.77,21,Female,Rural,High,Smartphone,6.16,Diploma,Arts,4.11,4.722,5.014,14.961,51.762,2,0.603,2.119,2.293,0.364,90.001,13.175,6.042,1,29.755,1,47.62,16.649,84.511,5.704,5.587,5.388,5.081,7.718,114.32,10.94,3.689,78.324,0,0,19.357,47.729,0.0,44.054
4893,Japan,Developed,6.56,93.44,122.38,20,Male,Urban,Middle,Smartphone,5.216,Graduate,Social Sciences,6.204,7.616,4.007,12.064,53.035,2,0.604,2.06,1.343,0.39,51.232,8.277,2.987,1,30.548,2,52.866,21.65,83.996,7.887,6.046,5.352,6.63,8.353,113.592,12.912,8.839,105.356,0,0,17.775,50.146,0.0,70.02
4894,Netherlands,Developed,14.7,80.43,107.41,24,Female,Urban,High,Both,6.984,Graduate,Social Sciences,6.137,7.54,4.698,12.939,60.399,2,1.04,2.796,0.862,0.964,65.583,3.05,3.885,1,20.511,1,51.569,25.774,89.418,7.562,5.545,6.287,6.011,6.91,133.918,17.264,5.968,109.453,0,0,14.932,53.009,0.0,39.102
4895,Bolivia,Underdeveloped,44.35,35.68,17.19,23,Male,Urban,Low,Smartphone,2.462,Diploma,STEM,6.023,6.528,2.196,5.5,26.875,2,0.151,0.97,1.074,0.486,47.853,5.349,2.808,1,17.605,1,58.076,24.846,94.551,10.0,6.861,4.154,2.675,6.277,78.401,11.623,5.452,50.874,0,0,7.562,61.584,0.0,57.027
4896,Kenya,Underdeveloped,48.2,34.17,24.44,16,Female,Urban,Low,Smartphone,3.343,School,NA,2.888,3.518,2.09,6.552,23.898,1,0.281,0.88,0.929,0.511,58.36,5.876,2.224,0,10.979,1,60.0,15.485,86.351,10.0,6.199,6.275,6.079,8.252,62.221,7.349,4.404,22.144,1,0,6.476,47.58,0.0,38.206
4897,Kazakhstan,Developing,31.17,54.76,39.39,24,Male,Rural,Low,Smartphone,4.864,Graduate,Arts,8.745,8.762,2.186,7.752,25.861,1,0.672,1.211,0.303,0.519,44.659,5.325,2.502,0,16.001,1,60.0,30.839,100.0,9.333,6.999,5.787,6.069,7.171,54.396,6.078,4.539,38.438,0,1,4.097,62.496,0.0,52.18
4898,New Zealand,Developed,6.82,80.62,187.68,17,Male,Rural,High,Both,6.487,School,NA,6.128,7.047,6.308,16.74,65.957,3,0.94,2.6,2.768,0.479,107.533,11.651,9.424,2,35.915,2,47.652,25.068,87.003,5.764,4.1,8.658,8.94,10.0,171.122,23.438,5.388,94.434,1,1,22.891,30.67,0.0,29.94
4899,Chile,Developing,25.28,47.22,71.64,21,Female,Urban,Low,Smartphone,4.65,Dropout,NA,5.432,6.065,3.834,10.234,45.175,2,0.52,1.846,1.468,0.663,41.899,8.362,2.553,1,19.942,1,52.518,22.917,87.603,6.29,5.158,6.765,7.827,4.873,103.267,14.274,4.341,19.484,0,0,16.679,45.69,1.658,38.854
4900,Morocco,Underdeveloped,51.4,20.76,6.03,22,Male,Rural,Low,Smartphone,3.236,Diploma,Arts,4.117,4.309,3.236,9.636,31.573,2,0.595,1.215,1.426,0.298,75.55,3.54,5.738,1,13.499,1,55.667,19.409,93.306,8.954,6.083,3.886,4.146,8.797,102.157,11.672,3.873,22.912,0,0,11.713,57.477,0.0,27.329
4901,Cambodia,Underdeveloped,42.76,43.13,10.7,22,Female,Urban,Low,Smartphone,4.134,Diploma,Business,5.093,4.306,3.394,10.393,33.411,2,0.591,1.333,1.47,0.732,63.344,12.119,3.873,1,14.16,1,50.307,23.262,90.942,7.807,6.409,5.176,7.132,4.576,91.352,11.466,5.186,39.303,0,0,13.319,61.683,0.0,51.102
4902,Brazil,Developing,25.5,69.07,31.19,16,Male,Urban,Middle,Smartphone,4.797,School,NA,3.563,6.064,2.189,6.201,32.89,2,0.324,0.841,1.024,0.168,58.299,2.322,3.483,1,16.704,1,52.761,23.843,85.063,10.0,5.561,5.97,4.118,7.663,60.893,7.648,4.714,56.912,0,0,11.139,51.456,0.0,32.546
4903,Canada,Developed,14.51,90.5,188.19,25,Male,Urban,Low,Smartphone,5.393,Dropout,NA,3.267,4.264,4.945,14.433,46.977,3,0.592,2.943,1.411,0.354,132.843,14.587,7.272,2,23.495,1,45.527,14.309,89.451,7.825,5.135,6.026,5.747,5.932,127.927,15.422,7.977,51.18,0,0,19.554,48.607,0.0,69.949
4904,Switzerland,Developed,13.32,91.57,238.05,21,Female,Urban,High,Laptop,5.674,Graduate,Law,5.05,7.399,2.994,10.886,37.13,1,0.462,0.935,1.597,0.473,66.138,5.482,1.697,0,14.004,1,55.417,24.503,96.445,10.0,7.308,3.427,3.59,3.146,91.872,10.967,3.829,64.841,0,0,10.321,66.78,0.0,6.12
4905,Cambodia,Underdeveloped,42.76,43.13,10.7,23,Female,Rural,Middle,Smartphone,3.132,Graduate,STEM,8.156,8.319,1.792,6.208,22.492,1,0.512,0.914,0.366,0.467,46.207,4.656,1.732,0,11.916,1,60.0,32.063,99.858,9.645,6.752,4.936,5.562,3.117,61.78,6.227,4.542,58.989,0,0,3.2,61.827,0.0,33.452
4906,New Zealand,Developed,6.82,80.62,187.68,24,Male,Rural,Low,Smartphone,5.695,Dropout,NA,4.183,4.287,2.528,9.096,25.483,2,0.323,1.114,1.091,0.633,61.271,1.93,3.16,1,21.837,1,54.455,20.156,87.413,6.409,5.976,3.672,5.333,3.549,88.73,11.756,6.041,39.074,0,1,15.884,68.674,0.0,54.143
4907,Turkey,Developing,20.82,74.61,52.36,17,Male,Urban,Low,Shared Device,5.08,School,NA,5.466,6.901,2.664,6.546,29.66,3,0.255,0.84,1.568,0.512,64.603,1.801,2.941,2,11.535,1,60.0,22.792,97.721,10.0,7.072,4.228,3.418,6.107,86.862,10.123,4.705,36.127,0,0,11.168,56.845,0.0,50.946
4908,Poland,Developing,26.85,55.75,20.42,25,Male,Rural,Middle,Both,4.888,Graduate,Medicine,5.526,9.345,1.935,3.95,18.641,1,0.303,0.602,1.03,0.187,27.919,1.268,2.742,0,6.73,1,58.529,27.101,90.182,10.0,7.333,4.143,4.269,2.411,73.028,11.257,3.834,54.445,0,1,5.107,72.762,0.0,32.943
4909,Tanzania,Underdeveloped,49.86,41.4,10.04,23,Female,Urban,Middle,Both,4.383,Graduate,Arts,5.694,6.621,1.354,4.857,20.021,1,0.349,0.75,0.254,0.333,19.545,4.815,1.681,0,6.701,1,60.0,26.233,100.0,8.058,7.436,3.155,3.19,4.562,50.529,6.994,2.26,26.973,0,0,2.356,68.953,0.0,16.424
4910,Poland,Developing,26.85,55.75,20.42,19,Female,Urban,Low,Shared Device,4.791,Diploma,Business,5.581,5.252,3.436,10.277,53.854,1,0.548,1.755,1.132,0.753,55.171,10.465,4.503,0,17.592,1,53.766,16.816,87.75,7.407,7.143,2.757,2.936,1.731,107.48,14.735,6.425,23.061,0,1,8.879,73.993,0.0,43.803
4911,UK,Developed,12.32,93.79,133.44,17,Female,Urban,High,Both,4.657,School,NA,5.088,6.149,2.564,7.595,32.821,2,0.272,0.917,1.374,0.579,33.752,2.236,4.492,1,15.2,1,60.0,24.798,89.037,8.133,6.846,4.429,6.087,4.974,70.433,6.18,4.074,63.865,0,0,9.974,65.607,0.0,25.492
4912,Mexico,Developing,23.64,47.24,73.55,21,Female,Rural,Middle,Both,5.807,Diploma,Law,3.888,7.709,2.92,9.65,31.757,2,0.58,1.544,0.796,0.605,58.944,7.297,5.0,1,25.23,1,45.487,18.716,81.302,6.836,4.564,6.511,7.286,5.834,97.426,13.061,6.113,79.351,0,0,18.407,46.27,0.0,44.168
4913,UK,Developed,12.32,93.79,133.44,22,Female,Urban,Middle,Smartphone,6.185,Graduate,Arts,5.055,6.911,2.969,10.193,31.643,1,0.916,1.717,0.336,0.555,87.629,4.522,4.672,0,21.159,1,48.175,23.485,90.021,8.107,7.731,4.634,4.19,4.829,81.181,14.217,5.21,61.205,0,0,14.648,60.022,0.0,40.309
4914,Singapore,Developed,7.12,82.14,217.38,23,Female,Urban,High,Laptop,4.217,Diploma,Business,3.845,6.115,3.807,10.708,39.316,1,0.528,2.23,1.049,0.61,89.748,3.038,3.219,0,16.007,1,52.807,19.78,92.675,8.739,4.606,6.532,6.195,6.513,104.827,14.702,4.807,89.824,0,0,14.602,47.075,0.0,30.52
